"Silver City","United States","SVC","KSVC"
"Silver Creek","Belize","SVK","-"
"Silver Plains","Australia","SSP","-"
"Sim","Papua New Guinea","SMJ","-"
"Simanggang","Malaysia","SGG","-"
"Simao","China","SYM","-"
"Simbai","Papua New Guinea","SIM","-"
"Simenti","Senegal","SMY","GOTS"
"Simferopol","Ukraine","SIP","UKFF"
"Simikot","Nepal","IMK","-"
"Simla","India","SLV","-"
"Simra","Nepal","SIF","-"
"Sindal","Denmark","CNL","EKSN"
"Sines","Portugal","SIE","-"
"Singapour","Singapore","SIN","WSSS"
"Singapour Seletar","Singapore","XSP","WSSL"
"Singaua","Papua New Guinea","SGB","-"
"Singkep","Indonesia","SIQ","WIDS"
"Singleton","Australia","SIX","-"
"Singora","Thailand","SGZ","-"
"Sinoe","Liberia","SNI","-"
"Sinop","Brazil","OPS","SWSI"
"Sinop","Turkey","SIC","LTCM"
"Sintang","Indonesia","SQG","WIOS"
"Siocon","Philippines","XSO","-"
"Sion","Switzerland","SIR","LSGS"
"Sioux City","United States","SUX","KSUX"
"Sioux Falls","United States","FSD","KFSD"
"Sioux Lookout","Canada","YXL","CYXL"
"Sipitang","Malaysia","SPT","-"
"Sipora","Indonesia","RKO","-"
"Sirajganj","Bangladesh","SAJ","-"
"Sirjan","Iran","SYJ","-"
"Sirri Island","Iran","SXI","-"
"Sishen","South Africa","SIS","-"
"Sissano","Papua New Guinea","SIZ","-"
"Sitia","Greece","JSH","LGST"
"Sitiawan","Malaysia","SWY","-"
"Sitka","United States","SIT","PASI"
"Sitkinak","United States","SKJ","-"
"Sittwe","Myanmar","AKY","VYSW"
"Siuna","Nicaragua","SIU","MNSI"
"Sivas","Turkey","VAS","LTAR"
"Siwa","Egypt","SEW","-"
"Siwea","Papua New Guinea","SWE","-"
"Skagway","United States","SGY","PAGY"
"Skardu","Pakistan","KDU","-"
"Skeldon","Guyana","SKM","-"
"Skelleftea","Sweden","SFT","ESNS"
"Skiathos","Greece","JSI","LGSK"
"Skien","Norway","SKE","ENSN"
"Skikda","Algeria","SKI","KSKI"
"Skiros","Greece","SKU","-"
"Skopje","Macedonia","SKP","LWSK"
"Skovde","Sweden","KVB","-"
"Skukuza","South Africa","SZK","-"
"Skwentna","United States","SKW","PASW"
"Slave Lake","Canada","YZH","-"
"Sleetmute","United States","SLQ","PASL"
"Sliac","Slovakia","SLD","-"
"Sligo","Ireland","SXL","EISG"
"Slupsk","Poland","OSP","-"
"Smara","Morocco","SMW","-"
"Smiggin Holes","Australia","QZC","-"
"Smith Cove","United States","SCJ","-"
"Smith Falls","Canada","YSH","CYSH"
"Smith Point","Australia","SHU","-"
"Smithers","Canada","YYD","CYYD"
"Smithton","Australia","SIO","YSMI"
"Smolensk","Russia","LNX","-"
"Smyrna","United States","MQY","KMQY"
"Snake Bay","Australia","SNB","-"
"Snake River","Canada","YXF","-"
"Snare Lake","Canada","YFJ","CYWE"
"Snowdrift","Canada","YSG","-"
"Snyder","United States","SNK","KSNK"
"Soalala","Madagascar","DWB","-"
"Socorro","United States","ONM","KONM"
"Socotra","Yemen","SCT","OYSQ"
"Sodankyla","Finland","SOT","EFSO"
"Soddu","Ethiopia","SXU","-"
"Soderhamn","Sweden","SOO","-"
"Sodertalje","Sweden","JSO","-"
"Sofia","Bulgaria","SOF","LBSF"
"Sogamoso","Colombia","SOX","-"
"Sogndal","Norway","SOG","ENSG"
"Sokcho","South Korea","SHO","-"
"Sokoto","Nigeria","SKO","-"
"Sola","Vanuatu","SLH","KSLH"
"Solano","Colombia","SQF","-"
"Soldotna","United States","SXQ","PASX"
"Solenzara","France","SOZ","-"
"Solita","Colombia","SOH","-"
"Solo City","Indonesia","SOC","WARQ"
"Solomon","United States","SOL","-"
"Solwezi","Zambia","SLI","KSLI"
"Somerset","United States","SME","KSME"
"Sonderborg","Denmark","SGD","EKSB"
"Sondre Stromfjord","Greenland","SFJ","-"
"Song Pan","China","JZH","ZUJZ"
"Songea","Tanzania","SGX","-"
"Sophia Antipolis","France","SXD","-"
"Sopu","Papua New Guinea","SPH","KSPH"
"Sora","Italy","QXE","-"
"Sorkjosen","Norway","SOJ","ENSR"
"Soroako","Indonesia","SQR","WAWS"
"Sorocaba","Brazil","SOD","-"
"Sorong","Indonesia","SOQ","WASS"
"Soroti","Uganda","SRT","HUSO"
"Sorrento","Italy","RRO","-"
"Souanke","Republic of the Congo","SOE","-"
"South Andros","The Bahamas","TZN","-"
"South Bend","United States","SBN","KSBN"
"South Caicos","Turks and Caicos Islands","XSC","-"
"South Galway","Australia","ZGL","-"
"South Indian Lake","Canada","XSI","-"
"South Molle Island","Australia","SOI","-"
"South Naknek","United States","WSN","-"
"South Trout Lake","Canada","ZFL","-"
"South West Bay","Vanuatu","SWJ","NVSX"
"South Weymouth","United States","NZW","-"
"Southampton","United Kingdom","SOU","EGHI"
"Southern Cross","Australia","SQC","-"
"Southport","Australia","SHQ","-"
"Sovetsky","Russia","OVS","-"
"Soyo","Angola","SZA","-"
"Sparrevohn","United States","SVW","PASV"
"Sparta","Greece","SPJ","-"
"Sparta","United States","SAR","KSAR"
"Spearfish","United States","SPF","KSPF"
"Spence Bay","Canada","YYH","CYYH"
"Spencer","United States","SPW","KSPW"
"Spetsai","Greece","JSS","-"
"Spiez","Switzerland","ZSZ","-"
"Spirit Lake","United States","RTL","-"
"Split","Croatia","SPU","LDSP"
"Spokane","United States","GEG","KGEG"
"Spokane Felts Fld","United States","SFF","KSFF"
"Spring Creek","Australia","SCG","-"
"Spring Point","The Bahamas","AXP","MYAP"
"Springbok","South Africa","SBU","KSBU"
"Springdale","United States","SPZ","KASG"
"Springfield","United States","SGF","-"
"Springfield","United States","SPI","-"
"Springfield","United States","VSF","KVSF"
"Springvale","Australia","ZVG","-"
"Squirrel Cove","Canada","YSZ","-"
"Srinagar","India","SXR","VISR"
"St Croix Island Downtown Heliport","US Virgin Islands","JCD","-"
"St Croix Island Spb","US Virgin Islands","SSB","-"
"St Louis Bi-State Parks Airport","United States","CPS","-"
"St Marys","United States","KSM","-"
"St-Tropez","France","LTT","-"
"St. Andrews","United Kingdom","ADX","EGQL"
"St. Anthony","Canada","YAY","CYAY"
"St. Augustine","United States","UST","-"
"St. Catharines","Canada","YCM","-"
"St. Croix","US Virgin Islands","STX","TISX"
"St. Eustatius","San Marino","EUX","-"
"St. George","Australia","SGO","-"
"St. George","United States","SGU","KSGU"
"St. George Island","United States","STG","PAPB"
"St. Georges De L'Oyapock","Guyana","OYP","-"
"St. Helens","Australia","HLS","-"
"St. Jean","Canada","YJN","CYJN"
"St. John","US Virgin Islands","SJF","-"
"St. Johns","Canada","YYT","CYYT"
"St. Johns","United States","SJN","KSJN"
"St. Joseph","United States","STJ","KSTJ"
"St. Kitts","United Kingdom","SKB","TKPK"
"St. Leonard","Canada","YSL","CYSL"
"St. Louis","Senegal","XLS","GOSS"
"St. Louis","United States","STL","KSTL"
"St. Louis Spirit","United States","SUS","KSUS"
"St. Lucia","Saint Lucia","SLU","TLPC"
"St. Lucia Hewanorra","Saint Lucia","UVF","TLPL"
"St. Marie","Madagascar","SMS","KSMS"
"St. Mary'S","United States","XSM","-"
"St. Marys","United States","STQ","-"
"St. Michael","United States","SMK","-"
"St. Moritz","Switzerland","SMV","LSZS"
"St. Paul","Canada","ZSP","-"
"St. Paul Island","United States","SNP","PASN"
"St. Paul'S Mission","Australia","SVM","-"
"St. Peter/Ording","Germany","PSH","-"
"St. Therese Point","Canada","YST","CYST"
"St. Thomas","US Virgin Islands","STT","TIST"
"St. Thomas","Canada","YQS","CYQS"
"St. Vincent","Saint Vincent and the Grenadines","SVD","TVSV"
"Staniel Cay","The Bahamas","TYM","-"
"Stanthorpe","Australia","SNH","KSNH"
"Stanton","United States","SYN","KSYN"
"Stara Zagora","Bulgaria","SZR","LBSZ"
"Starcke","Australia","SQP","-"
"State College","United States","SCE","KUNV"
"Statesboro","United States","TBR","KTBR"
"Statesville","United States","SVH","KSVH"
"Stauning","Denmark","STA","EKVJ"
"Staunton","United States","SHD","-"
"Stavanger","Norway","SVG","ENZV"
"Stavropol","Russia","STW","URMT"
"Stawell","Australia","SWC","-"
"Steamboat Bay","United States","WSB","-"
"Steamboat Springs","United States","SBS","KSBS"
"Steamboat Springs Hayden","United States","HDN","KHDN"
"Stebbins","United States","WBB","-"
"Steenkool","Indonesia","ZKL","WASB"
"Stella Maris","The Bahamas","SML","-"
"Stephen Island","Australia","STF","KSTF"
"Stephenville","Canada","YJT","CYJT"
"Stephenville","United States","SEP","KSEP"
"Sterling","United States","STK","KSTK"
"Sterling/Rock Falls","United States","SQI","KSQI"
"Stevens Village","United States","SVS","-"
"Stewart","Canada","ZST","CZST"
"Stewart Island","New Zealand","SZS","-"
"Stillwater","United States","SWO","KSWO"
"Stockholm","Sweden","STO","-"
"Stockholm Arlanda","Sweden","ARN","ESSA"
"Stockholm Bromma","Sweden","BMA","ESSB"
"Stockton","United States","SCK","KSCK"
"Stoelmanseiland","Suriname","SMZ","SMST"
"Stokmarknes","Norway","SKN","ENSK"
"Stony Rapids","Canada","YSF","CYSF"
"Stony River","United States","SRV","-"
"Stord","Norway","SRP","ENSA"
"Storm Lake","United States","SLB","KSLB"
"Stornoway","United Kingdom","SYY","EGPO"
"Storuman","Sweden","SQO","-"
"Stow","United States","MMN","-"
"Stowe","United States","MVL","KMVL"
"Strahan","Australia","SRN","-"
"Strasbourg","France","SXB","LFST"
"Strasbourg Bus Service","France","XER","-"
"Stratford","United States","JSD","-"
"Strathmore","Australia","STH","-"
"Streaky Bay","Australia","KBY","-"
"Stronsay","United Kingdom","SOY","KSOY"
"Stroud","United States","SUD","KSUD"
"Stuart","United States","SUA","KSUA"
"Stuart Island","Canada","YRR","-"
"Stuart Island","United States","SSW","-"
"Stung Treng","Cambodia","TNX","KTNX"
"Sturdee","Canada","YTC","-"
"Sturgeon Bay","United States","SUE","KSUE"
"Sturgis","United States","IRS","KIRS"
"Sturt Creek","Australia","SSK","-"
"Stuttgart","Germany","STR","EDDS"
"Stuttgart Hauptbahnhof","Germany","ZWS","-"
"Stuttgart Usa","United States","SGT","KSGT"
"Stykkisholmur","Iceland","SYK","-"
"Su Won City","South Korea","SWU","-"
"Suabi","Papua New Guinea","SBE","-"
"Suai","Indonesia","UAI","WPDB"
"Suapan","Botswana","SXN","-"
"Suavanao","Solomon Islands","VAO","AGGV"
"Subic Bay","Philippines","SFS","-"
"Suceava","Romania","SCV","LRSV"
"Sucre","Bolivia","SRE","SLSU"
"Sucua","Ecuador","SUQ","-"
"Sudbury","Canada","YSB","CYSB"
"Sudureyri","Iceland","SUY","-"
"Sue Island","Australia","SYU","-"
"Suffield","Canada","YSD","-"
"Sugar Land","United States","SGR","KSGR"
"Sui","Pakistan","SUL","-"
"Suia-Missu","Brazil","SWM","-"
"Sukhothai","Thailand","THS","VTPO"
"Sukhumi","Georgia","SUI","UGSS"
"Suki","Papua New Guinea","SKC","-"
"Sukkertoppen","Greenland","JSU","-"
"Sukkur","Pakistan","SKZ","OPSK"
"Sulaco","Honduras","SCD","KSCD"
"Sulayel","Saudi Arabia","SLF","-"
"Sulaymaniyah","Iraq","ISU","ORSU"
"Sule","Papua New Guinea","ULE","-"
"Sullivan","United States","SIV","KSIV"
"Sullivan Bay","Canada","YTG","-"
"Sulphur Springs","United States","SLR","KSLR"
"Sultan Abdul Aziz Shah","Malaysia","SZB","WMSA"
"Sumbawa Island","Indonesia","SWQ","-"
"Sumbawanga","Tanzania","SUT","KSUT"
"Sumbe","Angola","NDD","-"
"Sumenep","Indonesia","SUP","WRST"
"Summer Beaver","Canada","SUR","-"
"Summerside","Canada","YSU","CYSU"
"Summit","United States","UMM","PAST"
"Summit Lake","Canada","IUM","-"
"Sumter","United States","SUM","-"
"Sumy","Ukraine","UMY","-"
"Sun City","South Africa","NTY","FAPN"
"Sun Moon Lake","Taiwan","SMT","-"
"Sun Valley","United States","SUN","KSUN"
"Sunchon","South Korea","SYS","-"
"Sundance","United States","SUC","-"
"Sundsvall","Sweden","SDL","ESNN"
"Sungai Pakning","Indonesia","SEQ","KSEQ"
"Sungei Tekai","Malaysia","GTK","-"
"Sunyani","Ghana","NYI","DGSN"
"Sur","Oman","SUH","-"
"Surabaya","Indonesia","SUB","WARR"
"Surat","India","STV","VASU"
"Surat Thani","Thailand","URT","VTSB"
"Surfdale","New Zealand","WIK","-"
"Surfers Paradise","Australia","SFP","-"
"Surgut","Russia","SGC","USRR"
"Suria","Papua New Guinea","SUZ","-"
"Surigao","Philippines","SUG","-"
"Surkhet","Nepal","SKH","-"
"Susanville","United States","SVE","KSVE"
"Suva","Fidji","SUV","NFNA"
"Suzhou","China","SZV","-"
"Svay Rieng","Cambodia","SVR","-"
"Sveg","Sweden","EVG","-"
"Svolvaer","Norway","SVJ","ENSH"
"Swakopmund","Namibia","SWP","-"
"Swan Hill","Australia","SWH","-"
"Swan River","Canada","YSE","-"
"Swansea","United Kingdom","SWS","EGFH"
"Sweetwater","United States","SWW","KSWW"
"Swift Current","Canada","YYN","-"
"Swindon","United Kingdom","SWI","KSWI"
"Sydney","Australia","SYD","YSSY"
"Sydney Canada","Canada","YQY","CYQY"
"Sydney Palm Beach","Australia","LBH","-"
"Sydney Rose Bay","Australia","RSE","-"
"Syktyvkar","Russia","SCW","UUYY"
"Sylhet","Bangladesh","ZYL","VGSY"
"Sylvester","United States","SYV","KSYV"
"Syracuse","United States","SYR","KSYR"
"Syros Island","Greece","JSY","LGSO"
"Szczecin","Poland","SZZ","ESPC"
"Ta'U Island","American Samoa","TAV","-"
"Taba","Egypt","TCP","HETB"
"Tabarka","Tunisia","TBJ","-"
"Tabas","Iran","TCX","-"
"Tabatinga","Brazil","TBT","-"
"Tabibuga","Papua New Guinea","TBA","-"
"Tabiteuea North","Kiribati","TBF","NGTE"
"Tabiteuea South","Kiribati","TSU","NGTS"
"Tablas","Philippines","TBH","-"
"Tableland","Australia","TBL","-"
"Tablon De Tamara","Colombia","TTM","-"
"Tabora","Tanzania","TBO","-"
"Tabou","Ivory Coast","TXU","DITB"
"Tabriz","Iran","TBZ","OITT"
"Tabubil","Papua New Guinea","TBG","-"
"Tabuk","Saudi Arabia","TUU","OETB"
"Tacheng","China","TCG","-"
"Tachilek","Myanmar","THL","VYTL"
"Tacloban","Philippines","TAC","RPVA"
"Tacna","Peru","TCQ","SPTN"
"Tacuarembo","Uruguay","TAW","-"
"Tadji","Papua New Guinea","TAJ","-"
"Tadjoura","Djibouti","TDJ","-"
"Tadoule Lake","Canada","XTL","CYBQ"
"Taegu","South Korea","TAE","RKTN"
"Taftan","Pakistan","TFT","-"
"Tagbilaran","Philippines","TAG","RPVT"
"Tagula","Papua New Guinea","TGL","-"
"Taharoa","New Zealand","THH","-"
"Tahneta Pass Lodge","United States","HNE","PAHE"
"Tahoua","Niger","THZ","-"
"Tahsis","Canada","ZTS","-"
"Taichung","Taiwan","TXG","RCLG"
"Taichung","Taiwan","RMQ","-"
"Taif","Saudi Arabia","TIF","OETF"
"Tainan","Taiwan","TNN","RCNN"
"Taipei","Taiwan","TPE","RCTP"
"Taipei Sung Shan","Taiwan","TSA","RCSS"
"Taiping","Malaysia","TPG","-"
"Taisha","Ecuador","TSC","-"
"Taitung","Taiwan","TTT","RCFN"
"Taiyuan","China","TYN","ZBYN"
"Taiz","Yemen","TAI","OYTZ"
"Tak","Thailand","TKT","-"
"Takaka","New Zealand","KTF","-"
"Takamatsu","Japan","TAK","RJOT"
"Takapoto","French Polynesia","TKP","NTGT"
"Takaroa","French Polynesia","TKX","KTKX"
"Takhli","Thailand","TKH","-"
"Takoradi","Ghana","TKD","DGTK"
"Takotna","United States","TCT","-"
"Takume","French Polynesia","TJN","NTKM"
"Talara","Peru","TYL","KTYL"
"Talasea","Papua New Guinea","TLW","-"
"Talca","Chile","TLX","-"
"Taldy-Kurgan","Kazakhstan","TDK","-"
"Taliabu","Indonesia","TAX","WAPT"
"Talkeetna","United States","TKA","PATK"
"Talknafjordur","Iceland","TLK","-"
"Talladega","United States","ASN","KASN"
"Tallahassee","United States","TLH","KTLH"
"Tallinn","Estonia","TLL","EETN"
"Taltal","Chile","TTC","-"
"Taluqan","Afghanistan","TQN","OATQ"
"Tam-Ky","Vietnam","TMK","-"
"Tamale","Ghana","TML","DGLE"
"Taman Negara","Malaysia","SXT","-"
"Tamana","Kiribati","TMN","NGTM"
"Tamanrasset","Algeria","TMR","DAAT"
"Tamarindo","Costa Rica","TNO","MRTM"
"Tamatave","Madagascar","TMM","FMMT"
"Tambacounda","Senegal","TUD","GOTS"
"Tambao","Burkina Faso","TMQ","-"
"Tambohorano","Madagascar","WTA","-"
"Tambolaka","Indonesia","TMC","WADT"
"Tambor","Costa Rica","TMU","-"
"Tambow","Russia","TBW","UUOT"
"Tamchackett","Mauritania","THT","-"
"Tame","Colombia","TME","-"
"Tamky","Vietnam","VCL","-"
"Tampa International","United States","TPA","KTPA"
"Tampa St Pete","United States","PIE","KPIE"
"Tampere","Finland","TMP","EFTP"
"Tampico","Mexico","TAM","MMTM"
"Tamuin","Mexico","TSL","-"
"Tamworth","Australia","TMW","YSTW"
"Tan Tan","Morocco","TTA","KTTA"
"Tanacross","United States","TSG","-"
"Tanahgrogot","Indonesia","TNB","-"
"Tanahmerah","Indonesia","TMH","-"
"Tanana","United States","TAL","PATA"
"Tanandava","Madagascar","TDV","-"
"Tanatoraja","Indonesia","TTR","WAWT"
"Tanbar","Australia","TXR","-"
"Tanda Tula","South Africa","TDT","-"
"Tandag","Philippines","TDG","-"
"Tandil","Argentina","TDL","SAZT"
"Tanegashima","Japan","TNE","-"
"Tanga","Tanzania","TGT","-"
"Tangalooma","Australia","TAN","KTAN"
"Tanger","Morocco","TNG","GMTT"
"Tanjung Balai","Indonesia","TJB","-"
"Tanjung Manis","Malaysia","TGC","-"
"Tanjung Pandan","Indonesia","TJQ","WIKD"
"Tanjung Pinang","Indonesia","TNJ","-"
"Tanjung Santan","Indonesia","TSX","-"
"Tanjung Selor","Indonesia","TJS","-"
"Tanjung Warukin","Indonesia","TJG","-"
"Tanna Island","Vanuatu","TAH","NVVW"
"Taos","United States","TSM","-"
"Tapachula","Mexico","TAP","MMTP"
"Tapaktuan","Indonesia","TPK","-"
"Tapete","Liberia","TPT","-"
"Tapini","Papua New Guinea","TPI","-"
"Taplejung","Nepal","TPJ","-"
"Tara","Australia","XTR","-"
"Tarakan","Indonesia","TRK","KTRK"
"Tarakbits","Papua New Guinea","TRJ","-"
"Taramajima","Japan","TRA","-"
"Taranto","Italy","TAR","-"
"Tarapaca","Colombia","TCD","-"
"Tarapaina","Solomon Islands","TAA","-"
"Tarapoa","Ecuador","TPC","-"
"Tarapoto","Peru","TPP","SPST"
"Tarauaca","Brazil","TRQ","-"
"Tarawa","Kiribati","TRW","NGTA"
"Tarbela","Pakistan","TLB","-"
"Tarcoola","Australia","TAQ","-"
"Taree","Australia","TRO","-"
"Tarfaya","Morocco","TFY","-"
"Targovishte","Bulgaria","TGV","-"
"Tari","Papua New Guinea","TIZ","-"
"Tarija","Bolivia","TJA","SLTJ"
"Tarko-Sale","Russia","TQL","-"
"Taroom","Australia","XTO","-"
"Tartagal","Argentina","TTG","SAST"
"Tartu","Estonia","TAY","EETU"
"Tashauz","Russia","TAZ","KTAZ"
"Tashkent","Uzbekistan","TAS","UTTT"
"Tasikmalaya","Indonesia","TSY","-"
"Tasiujuaq","Canada","YTQ","CYTQ"
"Taskul","Papua New Guinea","TSK","-"
"Tatakoto","French Polynesia","TKV","KTKV"
"Tatalina","United States","TLJ","PATL"
"Tatitlek","United States","TEK","-"
"Tatry/Poprad","Slovakia","TAT","LZTT"
"Taupo","New Zealand","TUO","NZAP"
"Tauramena","Colombia","TAU","-"
"Tauranga","New Zealand","TRG","NZTG"
"Tauta","Papua New Guinea","TUT","-"
"Taveuni","Fidji","TVU","-"
"Tawa","Papua New Guinea","TWY","-"
"Tawau","Malaysia","TWU","WBKW"
"Tawitawi","Philippines","TWT","-"
"Taylor","United States","TYZ","-"
"Tbessa","Algeria","TEE","-"
"Tbilisi","Georgia","TBS","UGTB"
"Tchibanga","Gabon","TCH","-"
"Tchien","Liberia","THC","-"
"Te Anau","New Zealand","TEU","-"
"Teesside","United Kingdom","MME","EGNV"
"Tefe","Brazil","TFF","SBTF"
"Tegucigalpa","Honduras","TGU","MHTG"
"Tehachapi","United States","TSP","KTSP"
"Teheran","Iran","THR","OIII"
"Teheran Imam Khomeini","Iran","IKA","OIIE"
"Tehuacan","Mexico","TCN","MMHC"
"Tekadu","Papua New Guinea","TKB","-"
"Tekin","Papua New Guinea","TKW","-"
"Tekirdag","Turkey","TEQ","-"
"Tel Aviv","Israel","TLV","LLBG"
"Tel Aviv-Yafo Sde Dov","Israel","SDV","LLSD"
"Tela","Honduras","TEA","-"
"Telefomin","Papua New Guinea","TFM","-"
"Telegraph Creek","Canada","YTX","-"
"Telfer","Australia","TEF","-"
"Telida","United States","TLF","-"
"Teller","United States","TLA","-"
"Telluride","United States","TEX","KTEX"
"Telupid","Malaysia","TEL","KTEL"
"Tembagapura","Indonesia","TIM","-"
"Teminabuan","Indonesia","TXM","-"
"Temora","Australia","TEM","YTEM"
"Temple","United States","TPL","KTPL"
"Temuco","Chile","ZCO","SCTC"
"Tenakee","United States","TKE","-"
"Tenerife","Spain","TCI","-"
"Tenerife Norte Los Rodeo","Spain","TFN","GCXO"
"Tenerife Reinasofia","Spain","TFS","GCTS"
"Tengchong","China","TCZ","-"
"Tenkodogo","Burkina Faso","TEG","-"
"Tennant Creek","Australia","TCA","-"
"Teofilo Otoni","Brazil","TFL","-"
"Tepic","Mexico","TPQ","MMEP"
"Teptep","Papua New Guinea","TEP","-"
"Terapo","Papua New Guinea","TEO","-"
"Terceira","Portugal","TER","LPLA"
"Teresina","Brazil","THE","SBTE"
"Termez","Uzbekistan","TMJ","-"
"Ternate","Indonesia","TTE","WAMT"
"Ternopolx","Ukraine","TNL","-"
"Terrace","Canada","YXT","CYXT"
"Terrace Bay","Canada","YTJ","CYTJ"
"Terre De Haut","Guadeloupe","LSS","-"
"Terre Haute","United States","HUF","KHUF"
"Terre-De-Bas","Guadeloupe","HTB","-"
"Terror Bay","United States","KTY","-"
"Teslin","Canada","YZW","CYZW"
"Tessenei","Ethiopia","TES","-"
"Tetabedi","Papua New Guinea","TDB","-"
"Tete","Mozambique","TET","FQTT"
"Tete A La Baleine","Canada","ZTB","-"
"Teterboro","United States","TEB","KTEB"
"Tetiaroa Is.","French Polynesia","TTI","NTTE"
"Tetlin","United States","TEH","-"
"Tetuan","Morocco","TTU","GMTN"
"Tewantin","Australia","TWN","-"
"Texarkana","United States","TXK","KTXK"
"Tezpur","India","TEZ","VETZ"
"Tezu","India","TEI","VETJ"
"Thaba Nchu","South Africa","TCU","-"
"Thaba Tseka","Lesotho","THB","-"
"Thakhek","Laos","THK","-"
"Thakurgaon","Bangladesh","TKR","-"
"Thames","New Zealand","TMZ","-"
"Thandwe","Myanmar","SNW","-"
"Thangool","Australia","THG","-"
"Thanjavur","India","TJV","-"
"Thargomindah","Australia","XTG","YTGM"
"The Bight","The Bahamas","TBI","-"
"The Dalles","United States","DLS","KDLS"
"The Pas","Canada","YQD","CYQD"
"Theodore","Australia","TDR","-"
"Thermal","United States","TRM","KTRM"
"Thermopolis","United States","THP","KTHP"
"Thessaloniki","Greece","SKG","LGTS"
"Thicket Portage","Canada","YTD","CZLQ"
"Thief River Falls","United States","TVF","KTVF"
"Thingeyri","Iceland","TEY","-"
"Thisted","Denmark","TED","EKTS"
"Thohoyandou","South Africa","THY","-"
"Thompson","Canada","YTH","CYTH"
"Thorne Bay","United States","KTB","-"
"Thorshofn","Iceland","THO","-"
"Thousand Oaks","United States","JTO","-"
"Thredbo","Australia","QTH","-"
"Three Rivers","Canada","YRQ","CYRQ"
"Thule","Greenland","THU","BGTL"
"Thumrait","Oman","TTH","-"
"Thunder Bay","Canada","YQT","CYQT"
"Thursday Island","Australia","TIS","-"
"Thylungra","Australia","TYG","-"
"Tianjin","China","TSN","ZBTJ"
"Tianshui","China","THQ","-"
"Tiaret","Algeria","TID","-"
"Tibooburra","Australia","TYB","-"
"Tibu","Colombia","TIB","-"
"Tichitt","Mauritania","THI","-"
"Tidjikja","Mauritania","TIY","-"
"Tifton","United States","TMA","KTMA"
"Tiga","New Caledonia","TGJ","-"
"Tignes","France","TGF","-"
"Tijuana","Mexico","TIJ","MMTJ"
"Tikapur","Nepal","TPU","-"
"Tikchik","United States","KTH","-"
"Tikehau Atoll","French Polynesia","TIH","NTGC"
"Tiko","Cameroon","TKC","KTKC"
"Tiksi","Russia","IKS","-"
"Tilfalmin","Papua New Guinea","TFA","-"
"Tilin","Myanmar","TIO","-"
"Timaru","New Zealand","TIU","NZTU"
"Timbedra","Mauritania","TMD","-"
"Timber Creek","Australia","TBK","-"
"Timbiqui","Colombia","TBD","-"
"Timbunke","Papua New Guinea","TBE","-"
"Timimoun","Algeria","TMX","-"
"Timisoara","Romania","TSR","LRTR"
"Timmins","Canada","YTS","CYTS"
"Tin City","United States","TNC","PATC"
"Tinak","Marshall Islands","TIC","-"
"Tindouf","Algeria","TIN","DAOF"
"Tingo Maria","Peru","TGI","KTGI"
"Tingrela","Ivory Coast","TGX","-"
"Tingwon","Papua New Guinea","TIG","-"
"Tinian","Marian Islands","TIQ","-"
"Tioga","United States","VEX","-"
"Tiom","Indonesia","TMY","-"
"Tioman","Malaysia","TOD","WMBT"
"Tippi","Ethiopia","TIE","-"
"Tiputini","Ecuador","TPN","-"
"Tirana","Albania","TIA","LATI"
"Tiree Island","United Kingdom","TRE","-"
"Tirgu Mures","Romania","TGM","LRTM"
"Tirinkot","Afghanistan","TII","OATN"
"Tiruchirapally","India","TRZ","VOTV"
"Tirupati","India","TIR","VOTP"
"Tisdale","Canada","YTT","-"
"Titograd","Montenegro","TGD","LYPG"
"Titusville","United States","TIX","KTIX"
"Tivat","Montenegro","TIV","LYTV"
"Tizimin","Mexico","TZM","-"
"Tlemcen","Algeria","TLM","DAON"
"Tlokoeng","Lesotho","TKO","KTKO"
"Tobago","Trinidad and Tobago","TAB","TTCP"
"Tobermorey","Australia","TYP","-"
"Tobolsk","Russia","TOX","-"
"Tobruk","Libya","TOB","KTOB"
"Toccoa","United States","TOC","KTOC"
"Tocoa","Honduras","TCF","-"
"Tocopilla","Chile","TOQ","-"
"Tocumwal","Australia","TCW","-"
"Tofino","Canada","YAZ","CYAZ"
"Togiak","United States","TOG","PATG"
"Togiak Fish","United States","GFB","-"
"Tok","United States","TKJ","PATJ"
"Tokeen","United States","TKI","KTKI"
"Tokoroa","New Zealand","TKZ","-"
"Toksook Bay","United States","OOK","PAOO"
"Tokuno Shima","Japan","TKN","-"
"Tokushima","Japan","TKS","RJOS"
"Tokyo","Japan","TYO","-"
"Tokyo Haneda","Japan","HND","KHND"
"Tokyo Narita","Japan","NRT","RJAA"
"Tol","Papua New Guinea","TLO","-"
"Toledo","United States","TOL","KTOL"
"Tolitoli","Indonesia","TLI","-"
"Tolu","Colombia","TLU","-"
"Toluca","Mexico","TLC","MMTO"
"Tom Price","Australia","TPR","-"
"Tomanggong","Malaysia","TMG","-"
"Tombouctou","Mali","TOM","-"
"Toms River","United States","MJX","KMJX"
"Tomsk","Russia","TOF","UNTT"
"Tongatapu","Tonga","TBU","NFTF"
"Tongliao","China","TGO","-"
"Tongoa","Vanuatu","TGH","NVST"
"Tongren","China","TEN","-"
"Tonopah","United States","TPH","KTPH"
"Tonu","Papua New Guinea","TON","-"
"Toowoomba","Australia","TWB","-"
"Topeka","United States","TOP","KTOP"
"Topeka Forbes","United States","FOE","KFOE"
"Torokina","Papua New Guinea","TOK","-"
